date,macd,signal,hist,merged_signal
2023-04-05,0.3519765209790026,0.5088885917770521,-0.1569120707980494,
2023-04-06,0.3584989839799259,0.4788106702176269,-0.120311686237701,
2023-04-07,0.360321438080593,0.4551128237902202,-0.0947913857096272,
2023-04-10,0.3337114355887447,0.4308325461499251,-0.0971211105611803,
2023-04-11,0.2875217021767415,0.4021703773552884,-0.1146486751785468,
2023-04-12,0.2097659657180308,0.3636894950278369,-0.153923529309806,
2023-04-13,0.1153446227293759,0.3140205205681447,-0.1986758978387687,
2023-04-14,0.07914163750773,0.2670447439560618,-0.1879031064483317,
2023-04-17,0.0315279979465241,0.2199413947541542,-0.1884133968076301,
2023-04-18,-0.0859075088087983,0.1587716140415637,-0.2446791228503621,
2023-04-19,-0.1673637319497629,0.0935445448432984,-0.2609082767930614,
2023-04-20,-0.2101301320522299,0.0328096094641927,-0.2429397415164227,
2023-04-21,-0.2563986206561317,-0.0250320365598721,-0.2313665840962595,
2023-04-24,-0.2689861986716533,-0.0738228689822284,-0.1951633296894249,
2023-04-25,-0.2031902988414025,-0.0996963549540632,-0.1034939438873392,
2023-04-26,-0.1237981801841829,-0.1045167200000871,-0.0192814601840957,
2023-04-27,-0.0346585068181646,-0.0905450773637026,0.055886570545538,buy
2023-04-28,-0.0059062441317614,-0.0736173107173144,0.067711066585553,
2023-05-01,0.0142946026354398,-0.0560349280467635,0.0703295306822033,
2023-05-02,0.0730354985056376,-0.0302208427362833,0.1032563412419209,
2023-05-03,0.140561436882507,0.0039356131874747,0.1366258236950323,
2023-05-04,0.2094143921705686,0.0450313689840935,0.1643830231864751,
2023-05-05,0.277724663211977,0.0915700278296702,0.1861546353823067,
2023-05-08,0.3424381272676449,0.1417436477172651,0.2006944795503797,
2023-05-09,0.4004052215874107,0.1934759624912942,0.2069292590961164,
2023-05-10,0.5034802359793922,0.2554768171889139,0.2480034187904782,
2023-05-11,0.5122885209192152,0.3068391579349742,0.205449362984241,
2023-05-12,0.5660011256906525,0.3586715514861098,0.2073295742045426,
2023-05-15,0.5665337804182382,0.4002439972725355,0.1662897831457026,
2023-05-16,0.5868196634051692,0.4375591304990623,0.1492605329061069,
2023-05-17,0.5130627949373228,0.4526598633867144,0.0604029315506083,
2023-05-18,0.5044719402125164,0.4630222787518748,0.0414496614606415,
2023-05-19,0.3101119037163009,0.4324402037447601,-0.1223283000284591,sell
2023-05-22,0.1239880927438665,0.3707497815445814,-0.2467616888007148,
2023-05-23,-0.0192597716105371,0.2927478709135577,-0.3120076425240948,
2023-05-24,-0.1001604086789651,0.2141662149950531,-0.3143266236740182,
2023-05-25,-0.2062773134057494,0.1300775093148926,-0.336354822720642,
2023-05-26,-0.2862688790645631,0.0468082316390014,-0.3330771107035646,
2023-05-29,-0.3097805743349777,-0.0245095295557943,-0.2852710447791833,
2023-05-30,-0.3087167392980081,-0.0813509715042371,-0.227365767793771,
2023-05-31,-0.3155332019978409,-0.1281874176029579,-0.187345784394883,
2023-06-01,-0.2391012773097003,-0.1503701895443064,-0.0887310877653939,
2023-06-02,-0.2036164214735834,-0.1610194359301618,-0.0425969855434215,
2023-06-05,-0.1423833700752172,-0.1572922227591729,0.0149088526839556,buy
2023-06-06,-0.1901080919702256,-0.1638553966013834,-0.0262526953688421,sell
2023-06-07,-0.3122843488170819,-0.1935411870445231,-0.1187431617725587,
2023-06-08,-0.2999462668729702,-0.2148222030102126,-0.0851240638627576,
2023-06-09,-0.2533572138754696,-0.222529205183264,-0.0308280086922056,
2023-06-12,-0.1581281015398161,-0.2096489844545744,0.0515208829147582,buy
2023-06-13,-0.2205197872991799,-0.2118231450234955,-0.0086966422756844,sell
2023-06-14,-0.3027865520701986,-0.2300158264328362,-0.0727707256373624,
2023-06-15,-0.3462401535053825,-0.2532606918473454,-0.092979461658037,
2023-06-16,-0.3795301243904365,-0.2785145783559637,-0.1010155460344728,
2023-06-19,-0.3996914391933668,-0.3027499505234443,-0.0969414886699224,
2023-06-20,-0.3877985497746561,-0.3197596703736867,-0.0680388794009694,
2023-06-21,-0.3078505760161256,-0.3173778515021745,0.0095272754860488,buy
2023-06-22,-0.2560639803247841,-0.3051150772666964,0.0490510969419122,
2023-06-23,-0.3067033827851322,-0.3054327383703836,-0.0012706444147485,sell
2023-06-26,-0.2024840726582244,-0.2848430052279518,0.0823589325697273,buy
2023-06-27,-0.1376685553490144,-0.2554081152521643,0.1177395599031498,
2023-06-28,-0.0893068987067682,-0.2221878719430851,0.1328809732363169,
2023-06-29,0.0525070134625913,-0.1672488948619498,0.2197559083245412,
2023-06-30,0.1630164088834558,-0.1011958341128687,0.2642122429963245,
2023-07-03,0.2110449504937239,-0.0387476771915502,0.2497926276852741,
2023-07-04,0.3284343212653713,0.034688722499834,0.2937455987655372,
2023-07-05,0.4246404172116449,0.1126790614421962,0.3119613557694486,
2023-07-06,0.491187752585942,0.1883807996709454,0.3028069529149966,
2023-07-07,0.5736258329779318,0.2654298063323427,0.308196026645589,
2023-07-10,0.6699676243622203,0.3463373699383183,0.323630254423902,
2023-07-11,0.8183839267360948,0.4407466812978736,0.3776372454382212,
2023-07-12,1.0266487342741917,0.5579270918931372,0.4687216423810543,
2023-07-13,1.2331622018977804,0.6929741138940658,0.5401880880037145,
2023-07-14,1.2819899933191363,0.8107772897790799,0.4712127035400566,
2023-07-17,1.3279719952211213,0.9142162308674882,0.4137557643536331,
2023-07-18,1.3337075010392423,0.9981144849018392,0.3355930161374034,
2023-07-19,1.4626033246740755,1.0910122528562864,0.3715910718177893,
2023-07-20,1.5357541457592117,1.1799606314368716,0.3557935143223401,
2023-07-21,1.6098665651762367,1.2659418181847446,0.3439247469914921,
2023-07-24,1.651181234916912,1.342989701531178,0.3081915333857339,
2023-07-25,1.721371574629213,1.4186660761507852,0.3027054984784278,
2023-07-26,1.7527586319578905,1.4854845873122062,0.2672740446456842,
2023-07-27,1.9256942622643152,1.573526522302628,0.3521677399616871,
2023-07-28,2.07832822603984,1.6744868630500709,0.4038413629897694,
2023-07-31,2.1143995284162216,1.7624693961233011,0.3519301322929205,
2023-08-01,2.227054827675026,1.855386482433646,0.37166834524138,
2023-08-02,2.324239978630782,1.9491571816730733,0.3750827969577086,
2023-08-03,2.376288288027677,2.034583402943994,0.3417048850836828,
2023-08-04,2.372436812050573,2.10215408476531,0.270282727285263,
2023-08-07,2.13577327033574,2.108877921879396,0.0268953484563438,
2023-08-08,1.8079511419798315,2.0486925658994832,-0.2407414239196517,sell
2023-08-09,1.514552595353642,1.9418645717903151,-0.427311976436673,
2023-08-10,1.237906411012851,1.8010729396348224,-0.5631665286219714,
2023-08-11,1.056512318882458,1.6521608154843497,-0.5956484966018916,
2023-08-14,0.9869128185651164,1.519111216100503,-0.5321983975353866,
2023-08-15,1.010481155141953,1.417385203908793,-0.40690404876684,
2023-08-16,1.011049154965491,1.3361179941201329,-0.3250688391546417,
2023-08-17,0.9983767997848964,1.2685697552530857,-0.270192955468189,
2023-08-18,0.985845731768368,1.212024950556142,-0.226179218787774,
2023-08-21,0.9775567670059182,1.1651313138460972,-0.187574546840179,
2023-08-22,0.8633980992631898,1.1047846709295157,-0.2413865716663259,
2023-08-23,0.7178504467665974,1.027397826096932,-0.3095473793303347,
2023-08-24,0.6482863264713572,0.9515755261718172,-0.30328919970046,
2023-08-25,0.5943738524341065,0.8801351914242751,-0.2857613389901686,
2023-08-28,0.6139652320068123,0.8269011995407826,-0.2129359675339702,
2023-08-29,0.6358791022474577,0.7886967800821176,-0.1528176778346599,
2023-08-30,0.7120124296183619,0.7733599099893664,-0.0613474803710045,
2023-08-31,0.7946580572779745,0.7776195394470881,0.0170385178308863,buy
2023-09-01,0.8351962777260731,0.789134887102885,0.046061390623188,
2023-09-04,0.8343051823195893,0.798168946146226,0.0361362361733632,
2023-09-05,0.7626747778578746,0.7910701124885557,-0.0283953346306811,sell
2023-09-06,0.6276632099421953,0.7583887319792837,-0.1307255220370884,
2023-09-07,0.5945041386698868,0.7256118133174043,-0.1311076746475175,
2023-09-08,0.5657384373748258,0.6936371381288886,-0.1278987007540628,
2023-09-11,0.5909990595809802,0.6731095224193069,-0.0821104628383266,
