date,macd,signal,hist,merged_signal
2022-03-18,0.0,0.0,0.0,
2022-03-21,0.0358974358974819,0.0071794871794963,0.0287179487179855,buy
2022-03-22,1.0543823507925936,0.2166200599021158,0.8377622908904777,
2022-03-23,0.4267636106017107,0.2586487700420348,0.1681148405596759,
2022-03-24,0.0259026191631619,0.2120995398662603,-0.1861969207030983,sell
2022-03-25,-0.3801953384501075,0.0936405642029867,-0.4738359026530943,
2022-03-28,-2.6819507714695874,-0.461477702931528,-2.22047306853806,
2022-03-29,-4.089400745812895,-1.1870623115078016,-2.902338434305093,
2022-03-30,-6.642025076186428,-2.278054864443527,-4.363970211742901,
2022-03-31,-7.681579465211939,-3.358759784597209,-4.32281968061473,
2022-04-01,-10.938876157864913,-4.87478305925075,-6.064093098614161,
2022-04-04,-15.865488938058888,-7.072924235012378,-8.79256470304651,
2022-04-05,-20.741148649742968,-9.806569117958496,-10.934579531784472,
2022-04-06,-23.32998576117928,-12.511252446602652,-10.81873331457662,
2022-04-07,-25.33890388824568,-15.07678273493126,-10.26212115331442,
2022-04-08,-27.76801177824632,-17.615028543594274,-10.152983234652044,
2022-04-11,-28.887250019378143,-19.86947283875105,-9.017777180627093,
2022-04-12,-29.63836545024344,-21.82325136104953,-7.815114089193912,
2022-04-13,-31.076893318297493,-23.673979752499125,-7.402913565798368,
2022-04-14,-32.02449329106571,-25.344082460212444,-6.6804108308532655,
2022-04-15,-32.531991921683925,-26.781664352506745,-5.7503275691771805,
2022-04-18,-34.46063624001238,-28.31745873000787,-6.143177510004506,
2022-04-19,-36.41976627585359,-29.93792023917701,-6.481846036676572,
2022-04-20,-37.27720700164548,-31.40577759167072,-5.871429409974766,
2022-04-21,-38.85796874405628,-32.89621582214782,-5.961752921908456,
2022-04-22,-39.56428670470234,-34.22982999865873,-5.3344567060436106,
2022-04-25,-40.04331887666479,-35.39252777425994,-4.650791102404845,
2022-04-26,-40.92753702989262,-36.49952962538648,-4.42800740450614,
2022-04-27,-41.86146820943145,-37.57191734219548,-4.289550867235974,
2022-04-28,-44.63373374087155,-38.98428062193069,-5.649453118940855,
2022-04-29,-47.17378526845698,-40.622181551235954,-6.551603717221028,
2022-05-02,-48.96848335681079,-42.29144191235092,-6.677041444459874,
2022-05-03,-49.338705695471845,-43.70089466897511,-5.637811026496735,
2022-05-04,-47.9863875198306,-44.55799323914621,-3.428394280684394,
2022-05-05,-46.38002555863216,-44.9223997030434,-1.457625855588752,
2022-05-06,-44.67669324648364,-44.873258411731456,0.1965651652478186,buy
2022-05-09,-42.94312299341607,-44.487231328068376,1.5441083346523072,
2022-05-10,-41.45370900034686,-43.88052686252408,2.4268178621772165,
2022-05-11,-39.68674693739695,-43.04177087749865,3.3550239401017024,
2022-05-12,-38.55130091158259,-42.14367688431544,3.592375972732853,
2022-05-13,-36.03137823139667,-40.92121715373169,4.8898389223350165,
2022-05-16,-33.26914390097875,-39.39080250318111,6.121658602202359,
